datetime,IF1703,IF1612,spread
2016-09-13 09:30:00,3138.8,3187.8,-49.0
2016-09-13 09:31:00,3143.0,3182.6,-39.6
2016-09-13 09:32:00,3145.0,3180.6,-35.6
2016-09-13 09:33:00,3142.0,3183.0,-41.0
2016-09-13 09:34:00,3142.0,3181.0,-39.0
2016-09-13 09:35:00,3142.0,3181.2,-39.2
2016-09-13 09:36:00,3137.0,3177.2,-40.2
2016-09-13 09:37:00,3136.2,3177.2,-41.0
2016-09-13 09:38:00,3136.2,3177.8,-41.6
2016-09-13 09:39:00,3138.6,3178.0,-39.4
2016-09-13 09:40:00,3138.6,3178.2,-39.6
2016-09-13 09:41:00,3138.6,3177.6,-39.0
2016-09-13 09:42:00,3138.6,3177.8,-39.2
2016-09-13 09:43:00,3138.6,3178.4,-39.8
2016-09-13 09:44:00,3139.0,3179.0,-40.0
2016-09-13 09:45:00,3139.0,3179.6,-40.6
2016-09-13 09:46:00,3139.0,3179.0,-40.0
2016-09-13 09:47:00,3138.8,3182.0,-43.2
2016-09-13 09:48:00,3137.6,3182.2,-44.6
2016-09-13 09:49:00,3137.6,3182.4,-44.8
2016-09-13 09:50:00,3137.6,3182.2,-44.6
2016-09-13 09:51:00,3137.6,3178.2,-40.6
2016-09-13 09:52:00,3138.0,3179.0,-41.0
2016-09-13 09:53:00,3138.0,3179.0,-41.0
2016-09-13 09:54:00,3137.0,3180.0,-43.0
2016-09-13 09:55:00,3135.8,3175.2,-39.4
2016-09-13 09:56:00,3134.0,3175.6,-41.6
2016-09-13 09:57:00,3134.0,3176.0,-42.0
2016-09-13 09:58:00,3134.6,3175.8,-41.2
2016-09-13 09:59:00,3134.6,3175.0,-40.4
2016-09-13 10:00:00,3134.6,3177.0,-42.4
2016-09-13 10:01:00,3134.6,3177.0,-42.4
2016-09-13 10:02:00,3134.6,3175.0,-40.4
2016-09-13 10:03:00,3135.8,3176.8,-41.0
2016-09-13 10:04:00,3135.8,3176.8,-41.0
2016-09-13 10:05:00,3135.8,3175.2,-39.4
2016-09-13 10:06:00,3133.8,3174.6,-40.8
2016-09-13 10:07:00,3133.8,3175.6,-41.8
2016-09-13 10:08:00,3133.4,3173.4,-40.0
2016-09-13 10:09:00,3133.4,3174.0,-40.6
2016-09-13 10:10:00,3133.4,3174.0,-40.6
2016-09-13 10:11:00,3135.2,3175.4,-40.2
2016-09-13 10:12:00,3135.2,3175.4,-40.2
2016-09-13 10:13:00,3135.2,3175.0,-39.8
2016-09-13 10:14:00,3135.4,3175.6,-40.2
2016-09-13 10:15:00,3134.6,3176.2,-41.6
2016-09-13 10:16:00,3134.4,3176.4,-42.0
2016-09-13 10:17:00,3134.4,3174.8,-40.4
2016-09-13 10:18:00,3134.4,3176.2,-41.8
2016-09-13 10:19:00,3134.2,3176.2,-42.0
2016-09-13 10:20:00,3134.2,3176.4,-42.2
2016-09-13 10:21:00,3134.2,3176.4,-42.2
2016-09-13 10:22:00,3134.2,3176.4,-42.2
2016-09-13 10:23:00,3132.8,3175.4,-42.6
2016-09-13 10:24:00,3132.8,3174.2,-41.4
2016-09-13 10:25:00,3132.8,3175.0,-42.2
2016-09-13 10:26:00,3132.8,3175.8,-43.0
2016-09-13 10:27:00,3135.4,3176.8,-41.4
2016-09-13 10:28:00,3135.4,3176.8,-41.4
2016-09-13 10:29:00,3135.4,3175.0,-39.6
2016-09-13 10:30:00,3135.4,3176.2,-40.8
2016-09-13 10:31:00,3132.2,3176.2,-44.0
2016-09-13 10:32:00,3132.2,3176.2,-44.0
2016-09-13 10:33:00,3132.2,3176.2,-44.0
2016-09-13 10:34:00,3132.2,3176.8,-44.6
2016-09-13 10:35:00,3132.2,3177.4,-45.2
2016-09-13 10:36:00,3135.4,3177.4,-42.0
2016-09-13 10:37:00,3135.4,3177.4,-42.0
2016-09-13 10:38:00,3135.4,3177.4,-42.0
2016-09-13 10:39:00,3133.0,3176.4,-43.4
2016-09-13 10:40:00,3133.0,3176.4,-43.4
2016-09-13 10:41:00,3133.0,3176.4,-43.4
2016-09-13 10:42:00,0.0,3176.0,-3176.0
