datetime,IF1106,IF1103,spread
2010-12-14 09:30:00,3444.6,3387.0,57.6
2010-12-14 09:31:00,3443.8,3386.6,57.2
2010-12-14 09:32:00,3447.4,3387.8,59.6
2010-12-14 09:33:00,3449.0,3388.2,60.8
2010-12-14 09:34:00,3446.2,3388.8,57.4
2010-12-14 09:35:00,3448.8,3388.0,60.8
2010-12-14 09:36:00,3446.0,3386.0,60.0
2010-12-14 09:37:00,3447.8,3384.2,63.6
2010-12-14 09:38:00,3447.8,3383.2,64.6
2010-12-14 09:39:00,3440.0,3382.2,57.8
2010-12-14 09:40:00,3440.4,3380.0,60.4
2010-12-14 09:41:00,3439.6,3381.6,58.0
2010-12-14 09:42:00,3439.2,3379.8,59.4
2010-12-14 09:43:00,3439.2,3379.0,60.2
2010-12-14 09:44:00,3438.8,3379.2,59.6
2010-12-14 09:45:00,3437.0,3377.8,59.2
2010-12-14 09:46:00,3437.0,3378.4,58.6
2010-12-14 09:47:00,3437.0,3378.8,58.2
2010-12-14 09:48:00,3439.8,3382.4,57.4
2010-12-14 09:49:00,3442.0,3383.0,59.0
2010-12-14 09:50:00,3442.0,3381.4,60.6
2010-12-14 09:51:00,3443.0,3386.6,56.4
2010-12-14 09:52:00,3442.8,3384.0,58.8
2010-12-14 09:53:00,3442.8,3383.8,59.0
2010-12-14 09:54:00,3442.8,3385.0,57.8
2010-12-14 09:55:00,3442.8,3385.6,57.2
2010-12-14 09:56:00,3443.0,3383.0,60.0
2010-12-14 09:57:00,3443.0,3381.0,62.0
2010-12-14 09:58:00,3440.2,3381.0,59.2
2010-12-14 09:59:00,3439.0,3379.0,60.0
2010-12-14 10:00:00,3436.8,3379.0,57.8
2010-12-14 10:01:00,3437.0,3376.4,60.6
2010-12-14 10:02:00,3436.8,3377.0,59.8
2010-12-14 10:03:00,3436.0,3376.0,60.0
2010-12-14 10:04:00,3436.0,3377.2,58.8
2010-12-14 10:05:00,3436.0,3379.6,56.4
2010-12-14 10:06:00,3441.0,3378.8,62.2
2010-12-14 10:07:00,3441.0,3378.4,62.6
2010-12-14 10:08:00,3439.0,3378.0,61.0
2010-12-14 10:09:00,3439.0,3377.2,61.8
2010-12-14 10:10:00,3440.8,3381.2,59.6
2010-12-14 10:11:00,3441.0,3377.8,63.2
2010-12-14 10:12:00,3438.0,3375.6,62.4
2010-12-14 10:13:00,3438.0,3377.8,60.2
2010-12-14 10:14:00,3441.0,3380.0,61.0
2010-12-14 10:15:00,3441.0,3378.8,62.2
2010-12-14 10:16:00,3440.8,3380.0,60.8
2010-12-14 10:17:00,3440.8,3379.6,61.2
2010-12-14 10:18:00,3445.0,3383.8,61.2
2010-12-14 10:19:00,3445.0,3383.2,61.8
2010-12-14 10:20:00,3445.0,3384.8,60.2
2010-12-14 10:21:00,3449.6,3388.4,61.2
2010-12-14 10:22:00,3449.6,3384.8,64.8
2010-12-14 10:23:00,3446.0,3385.0,61.0
2010-12-14 10:24:00,3447.0,3384.2,62.8
2010-12-14 10:25:00,3443.2,3384.0,59.2
2010-12-14 10:26:00,3444.8,3384.0,60.8
2010-12-14 10:27:00,3443.0,3383.0,60.0
2010-12-14 10:28:00,3441.0,3381.4,59.6
2010-12-14 10:29:00,3440.0,3381.0,59.0
2010-12-14 10:30:00,3440.0,3380.4,59.6
2010-12-14 10:31:00,3442.0,3380.8,61.2
2010-12-14 10:32:00,3442.0,3381.2,60.8
2010-12-14 10:33:00,3442.0,3380.8,61.2
2010-12-14 10:34:00,3438.2,3378.0,60.2
2010-12-14 10:35:00,3438.0,3379.0,59.0
2010-12-14 10:36:00,3443.0,3379.6,63.4
2010-12-14 10:37:00,3437.6,3377.4,60.2
2010-12-14 10:38:00,3437.0,3379.0,58.0
2010-12-14 10:39:00,3437.0,3378.4,58.6
2010-12-14 10:40:00,3440.6,3381.2,59.4
2010-12-14 10:41:00,3440.8,3380.4,60.4
2010-12-14 10:42:00,3441.4,3380.4,61.0
2010-12-14 10:43:00,3440.2,3381.6,58.6
2010-12-14 10:44:00,3440.2,3380.2,60.0
2010-12-14 10:45:00,3438.2,3379.6,58.6
2010-12-14 10:46:00,3438.2,3383.6,54.6
2010-12-14 10:47:00,3442.6,3381.8,60.8
2010-12-14 10:48:00,3439.2,3379.0,60.2
2010-12-14 10:49:00,3442.4,3380.8,61.6
2010-12-14 10:50:00,3442.4,3380.8,61.6
2010-12-14 10:51:00,3442.4,3383.2,59.2
2010-12-14 10:52:00,3442.4,3381.6,60.8
2010-12-14 10:53:00,3441.8,3383.0,58.8
2010-12-14 10:54:00,3446.0,3384.0,62.0
2010-12-14 10:55:00,3437.2,3384.2,53.0
