datetime,IF1312,IF1309,spread
2013-06-13 09:30:00,2470.4,2442.4,28.0
2013-06-13 09:31:00,2470.0,2439.6,30.4
2013-06-13 09:32:00,2463.6,2434.8,28.8
2013-06-13 09:33:00,2464.2,2435.8,28.4
2013-06-13 09:34:00,2457.4,2428.0,29.4
2013-06-13 09:35:00,2454.6,2426.8,27.8
2013-06-13 09:36:00,2456.0,2428.4,27.6
2013-06-13 09:37:00,2455.8,2427.4,28.4
2013-06-13 09:38:00,2455.8,2427.0,28.8
2013-06-13 09:39:00,2453.0,2426.4,26.6
2013-06-13 09:40:00,2454.8,2427.2,27.6
2013-06-13 09:41:00,2453.4,2424.6,28.8
2013-06-13 09:42:00,2451.6,2424.4,27.2
2013-06-13 09:43:00,2453.4,2423.6,29.8
2013-06-13 09:44:00,2450.2,2421.0,29.2
2013-06-13 09:45:00,2443.8,2415.0,28.8
2013-06-13 09:46:00,2434.4,2407.0,27.4
2013-06-13 09:47:00,2437.0,2409.4,27.6
2013-06-13 09:48:00,2437.0,2407.8,29.2
2013-06-13 09:49:00,2420.4,2390.6,29.8
2013-06-13 09:50:00,2416.2,2384.8,31.4
2013-06-13 09:51:00,2411.0,2382.0,29.0
2013-06-13 09:52:00,2416.4,2387.4,29.0
2013-06-13 09:53:00,2424.6,2393.4,31.2
2013-06-13 09:54:00,2424.2,2394.0,30.2
2013-06-13 09:55:00,2424.8,2394.2,30.6
2013-06-13 09:56:00,2422.6,2392.8,29.8
2013-06-13 09:57:00,2425.8,2395.2,30.6
2013-06-13 09:58:00,2427.2,2396.8,30.4
2013-06-13 09:59:00,2422.6,2392.8,29.8
2013-06-13 10:00:00,2422.8,2392.8,30.0
2013-06-13 10:01:00,2423.8,2392.8,31.0
2013-06-13 10:02:00,2420.2,2390.0,30.2
2013-06-13 10:03:00,2419.8,2391.4,28.4
2013-06-13 10:04:00,2421.6,2391.2,30.4
2013-06-13 10:05:00,2426.2,2396.0,30.2
2013-06-13 10:06:00,2427.4,2396.0,31.4
2013-06-13 10:07:00,2427.4,2396.6,30.8
2013-06-13 10:08:00,2425.0,2395.6,29.4
2013-06-13 10:09:00,2422.4,2393.8,28.6
2013-06-13 10:10:00,2423.4,2394.0,29.4
2013-06-13 10:11:00,2425.0,2395.8,29.2
2013-06-13 10:12:00,2428.0,2398.8,29.2
2013-06-13 10:13:00,2425.2,2394.0,31.2
2013-06-13 10:14:00,2422.8,2393.6,29.2
2013-06-13 10:15:00,2424.2,2394.4,29.8
2013-06-13 10:16:00,2425.6,2395.2,30.4
2013-06-13 10:17:00,2425.2,2396.4,28.8
2013-06-13 10:18:00,2427.0,2397.6,29.4
2013-06-13 10:19:00,2425.2,2396.4,28.8
