datetime,IC1812,IC1809,spread
2018-06-12 09:30:00,5459.8,5538.4,-78.6
2018-06-12 09:31:00,5453.6,5539.0,-85.4
2018-06-12 09:32:00,5446.6,5538.6,-92.0
2018-06-12 09:33:00,5461.0,5554.0,-93.0
2018-06-12 09:34:00,5457.4,5549.8,-92.4
2018-06-12 09:35:00,5457.2,5552.6,-95.4
2018-06-12 09:36:00,5461.8,5550.4,-88.6
2018-06-12 09:37:00,5459.6,5549.0,-89.4
2018-06-12 09:38:00,5459.0,5546.8,-87.8
2018-06-12 09:39:00,5459.0,5547.2,-88.2
2018-06-12 09:40:00,5449.2,5538.0,-88.8
2018-06-12 09:41:00,5454.0,5545.0,-91.0
2018-06-12 09:42:00,5459.0,5540.0,-81.0
2018-06-12 09:43:00,5446.6,5534.0,-87.4
2018-06-12 09:44:00,5442.6,5532.8,-90.2
2018-06-12 09:45:00,5442.6,5530.6,-88.0
2018-06-12 09:46:00,5447.8,5535.2,-87.4
2018-06-12 09:47:00,5447.6,5535.2,-87.6
2018-06-12 09:48:00,5446.4,5530.0,-83.6
2018-06-12 09:49:00,5446.4,5531.8,-85.4
2018-06-12 09:50:00,5445.0,5533.6,-88.6
2018-06-12 09:51:00,5445.0,5534.0,-89.0
2018-06-12 09:52:00,5448.2,5542.0,-93.8
2018-06-12 09:53:00,5451.6,5537.0,-85.4
2018-06-12 09:54:00,5453.0,5545.8,-92.8
2018-06-12 09:55:00,5448.0,5536.0,-88.0
2018-06-12 09:56:00,5443.4,5533.0,-89.6
2018-06-12 09:57:00,5443.4,5536.8,-93.4
2018-06-12 09:58:00,5443.4,5539.0,-95.6
2018-06-12 09:59:00,5445.6,5535.8,-90.2
2018-06-12 10:00:00,5445.6,5533.2,-87.6
2018-06-12 10:01:00,5444.0,5530.0,-86.0
2018-06-12 10:02:00,5444.0,5530.6,-86.6
2018-06-12 10:03:00,5438.2,5529.0,-90.8
2018-06-12 10:04:00,5438.2,5524.2,-86.0
2018-06-12 10:05:00,5438.2,5522.4,-84.2
2018-06-12 10:06:00,5432.8,5524.2,-91.4
2018-06-12 10:07:00,5430.0,5517.8,-87.8
2018-06-12 10:08:00,5435.4,5523.2,-87.8
2018-06-12 10:09:00,5430.0,5518.0,-88.0
2018-06-12 10:10:00,5427.4,5518.0,-90.6
2018-06-12 10:11:00,5421.2,5517.8,-96.6
2018-06-12 10:12:00,5421.2,5517.8,-96.6
2018-06-12 10:13:00,5428.4,5514.0,-85.6
2018-06-12 10:14:00,5411.2,5499.8,-88.6
2018-06-12 10:15:00,5408.2,5490.6,-82.4
2018-06-12 10:16:00,5396.0,5486.4,-90.4
2018-06-12 10:17:00,5399.0,5496.4,-97.4
2018-06-12 10:18:00,5399.0,5495.0,-96.0
2018-06-12 10:19:00,5411.8,5506.8,-95.0
2018-06-12 10:20:00,5411.8,5503.0,-91.2
2018-06-12 10:21:00,5418.8,5508.0,-89.2
2018-06-12 10:22:00,5418.8,5506.0,-87.2
2018-06-12 10:23:00,5415.0,5508.8,-93.8
2018-06-12 10:24:00,5423.2,5506.0,-82.8
2018-06-12 10:25:00,5423.2,5505.0,-81.8
2018-06-12 10:26:00,5427.0,5516.6,-89.6
2018-06-12 10:27:00,5427.0,5512.4,-85.4
2018-06-12 10:28:00,5427.2,5512.4,-85.2
2018-06-12 10:29:00,5427.2,5514.8,-87.6
2018-06-12 10:30:00,5427.0,5511.8,-84.8
2018-06-12 10:31:00,5421.2,5508.0,-86.8
2018-06-12 10:32:00,5423.2,5508.0,-84.8
2018-06-12 10:33:00,5418.0,5505.0,-87.0
2018-06-12 10:34:00,5418.0,5509.2,-91.2
2018-06-12 10:35:00,5435.0,5524.0,-89.0
2018-06-12 10:36:00,5435.2,5524.0,-88.8
2018-06-12 10:37:00,5430.6,5523.0,-92.4
2018-06-12 10:38:00,5429.6,5524.0,-94.4
2018-06-12 10:39:00,5429.6,5524.0,-94.4
2018-06-12 10:40:00,5429.6,5522.0,-92.4
2018-06-12 10:41:00,5435.0,5528.0,-93.0
2018-06-12 10:42:00,5440.0,5533.0,-93.0
2018-06-12 10:43:00,5449.4,5534.0,-84.6
2018-06-12 10:44:00,5449.4,5534.8,-85.4
2018-06-12 10:45:00,5445.0,5535.4,-90.4
2018-06-12 10:46:00,5436.2,5534.6,-98.4
2018-06-12 10:47:00,5436.2,5534.4,-98.2
2018-06-12 10:48:00,5436.2,5534.2,-98.0
2018-06-12 10:49:00,5443.6,5531.2,-87.6
2018-06-12 10:50:00,5443.6,5530.0,-86.4
2018-06-12 10:51:00,5442.0,5533.6,-91.6
2018-06-12 10:52:00,5441.0,5533.0,-92.0
2018-06-12 10:53:00,5441.0,5532.6,-91.6
2018-06-12 10:54:00,5440.0,5530.0,-90.0
2018-06-12 10:55:00,5439.0,5531.6,-92.6
2018-06-12 10:56:00,5439.0,5533.6,-94.6
2018-06-12 10:57:00,5439.0,5539.8,-100.8
2018-06-12 10:58:00,5453.0,5539.0,-86.0
2018-06-12 10:59:00,5450.8,5540.0,-89.2
2018-06-12 11:00:00,5444.0,5529.4,-85.4
2018-06-12 11:01:00,5437.8,5523.8,-86.0
2018-06-12 11:02:00,5436.4,5526.2,-89.8
2018-06-12 11:03:00,5436.4,5528.4,-92.0
2018-06-12 11:04:00,5436.4,5526.8,-90.4
2018-06-12 11:05:00,5436.8,5526.8,-90.0
2018-06-12 11:06:00,5436.8,5528.0,-91.2
2018-06-12 11:07:00,5433.2,5528.0,-94.8
2018-06-12 11:08:00,5438.8,5535.6,-96.8
2018-06-12 11:09:00,5442.6,5540.2,-97.6
2018-06-12 11:10:00,5442.8,5532.2,-89.4
2018-06-12 11:11:00,5443.8,5535.0,-91.2
2018-06-12 11:12:00,5443.8,5531.0,-87.2
2018-06-12 11:13:00,5439.2,5530.8,-91.6
2018-06-12 11:14:00,5441.8,5532.0,-90.2
2018-06-12 11:15:00,5445.2,5539.8,-94.6
2018-06-12 11:16:00,5445.2,5543.8,-98.6
2018-06-12 11:17:00,5445.2,5539.4,-94.2
2018-06-12 11:18:00,5445.2,5543.4,-98.2
2018-06-12 11:19:00,5464.0,5555.0,-91.0
2018-06-12 11:20:00,5463.6,5557.2,-93.6
2018-06-12 11:21:00,5468.0,5566.0,-98.0
2018-06-12 11:22:00,5468.0,5561.8,-93.8
2018-06-12 11:23:00,5469.6,5562.6,-93.0
2018-06-12 11:24:00,5471.6,5566.4,-94.8
2018-06-12 11:25:00,5471.6,5563.2,-91.6
2018-06-12 11:26:00,5471.6,5563.0,-91.4
2018-06-12 11:27:00,5471.6,5562.4,-90.8
2018-06-12 11:28:00,5470.0,5562.4,-92.4
2018-06-12 11:29:00,5472.8,5563.2,-90.4
2018-06-12 11:30:00,0.0,0.0,0.0
2018-06-12 13:00:00,5472.8,5562.4,-89.6
2018-06-12 13:01:00,5466.0,5560.0,-94.0
2018-06-12 13:02:00,5466.0,5561.4,-95.4
